Stars,Product,Origin,CD_name,Dest,DistanceTravelled_Fac_CD,TruckType,DriverF_CD,DaysStocked,FloorCD,DistanceTravelled_CD_Client,TruckType2,DriverCD_C,RoutDeveliveryOrder
1,P11,F2,CD3,C304,58,Truck,D04,12,3,93.1,CityDeliveryTruck,D3_5,3
3,P10,F4,CD1,C102,36,SemiTrailler,D02,36,1,144.8,Van,D1_2,5
4,P14,F4,CD3,C305,58,SemiTrailler,D01,26,1,116.6,Van,D3_3,4
2,P10,F4,CD3,C303,58,Truck,D03,16,0,144.3,Van,D3_7,5
5,P15,F2,CD3,C304,58,Truck,D01,9,0,58.2,CityDeliveryTruck,D3_7,2
5,P12,F1,CD1,C102,36,SemiTrailler,D04,13,4,142.8,MiniVan,D1_4,5
2,P5,F2,CD1,C105,36,SemiTrailler,D03,23,2,29.9,CityDeliveryTruck,D1_7,1
1,P10,F1,CD2,C201,162,SemiTrailler,D06,30,3,188.8,Van,D2_7,6
4,P9,F4,CD3,C302,58,SemiTrailler,D05,13,3,144.5,Van,D3_6,5
3,P7,F2,CD1,C104,36,Truck,D06,19,3,186.7,CityDeliveryTruck,D1_3,6
5,P1,F4,CD1,C104,36,Truck,D03,9,2,31.5,CityDeliveryTruck,D1_4,1
5,P5,F1,CD1,C105,36,Truck,D05,18,0,85.7,Van,D1_2,3
4,P1,F4,CD2,C203,162,SemiTrailler,D04,17,0,28.9,MiniVan,D2_5,1
5,P2,F3,CD3,C302,58,SemiTrailler,D03,6,2,180.4,Van,D3_2,6
5,P13,F2,CD3,C303,58,SemiTrailler,D01,27,1,180.1,Van,D3_6,6
5,P6,F3,CD3,C304,58,SemiTrailler,D01,20,0,121.7,MiniVan,D3_1,4
5,P15,F4,CD3,C301,58,SemiTrailler,D02,36,4,149,Van,D3_4,5
4,P3,F2,CD1,C105,36,SemiTrailler,D01,24,2,61.5,Van,D1_6,2
3,P12,F4,CD2,C205,162,SemiTrailler,D03,23,2,120.8,CityDeliveryTruck,D2_7,4
2,P4,F4,CD1,C103,36,SemiTrailler,D04,36,3,119.7,Van,D1_5,4
1,P5,F4,CD1,C103,36,Truck,D05,32,1,119.7,Van,D1_3,4
5,P9,F1,CD3,C304,58,SemiTrailler,D04,28,2,93.5,MiniVan,D3_5,3
5,P13,F1,CD1,C101,36,SemiTrailler,D02,24,2,186.3,Van,D1_6,6
1,P12,F3,CD1,C104,36,SemiTrailler,D06,7,1,155.3,Van,D1_7,5
3,P15,F4,CD2,C201,162,SemiTrailler,D05,13,2,120.7,MiniVan,D2_7,4
1,P7,F1,CD2,C201,162,SemiTrailler,D06,19,2,173.6,Van,D2_4,6
2,P9,F3,CD1,C103,36,SemiTrailler,D01,26,4,172.9,Van,D1_5,6
2,P7,F2,CD3,C301,58,SemiTrailler,D03,12,3,28.8,CityDeliveryTruck,D3_2,1
1,P10,F1,CD2,C201,162,SemiTrailler,D06,10,2,155.8,Van,D2_5,5
5,P14,F3,CD2,C204,162,SemiTrailler,D06,25,2,30.9,Van,D2_5,1
5,P2,F4,CD1,C103,36,Truck,D02,37,0,29.8,Van,D1_4,1
5,P1,F3,CD2,C203,162,Truck,D01,8,4,29.4,Van,D2_3,1
1,P15,F4,CD3,C303,58,SemiTrailler,D06,5,4,87.8,Van,D3_7,3
5,P7,F2,CD3,C304,58,Truck,D03,18,0,116.7,Van,D3_1,4
5,P15,F2,CD1,C102,36,Truck,D01,14,4,90.4,MiniVan,D1_7,3
5,P12,F3,CD2,C205,162,SemiTrailler,D04,18,2,147.4,Van,D2_6,5
4,P10,F2,CD2,C204,162,Truck,D04,31,2,144.9,Van,D2_4,5
4,P11,F3,CD2,C203,162,SemiTrailler,D05,24,1,30.2,MiniVan,D2_5,1
1,P15,F2,CD2,C202,162,SemiTrailler,D03,8,1,85.8,Van,D2_7,3
2,P5,F4,CD1,C104,36,SemiTrailler,D03,31,2,147,Van,D1_4,5
1,P10,F4,CD2,C201,162,Truck,D03,14,0,148.7,CityDeliveryTruck,D2_6,5
2,P3,F1,CD1,C102,36,SemiTrailler,D03,11,0,87.4,CityDeliveryTruck,D1_3,3
1,P11,F1,CD1,C105,36,SemiTrailler,D05,25,2,184.4,MiniVan,D1_1,6
1,P13,F1,CD2,C201,162,Truck,D01,12,1,58,MiniVan,D2_6,2
3,P4,F1,CD1,C102,36,SemiTrailler,D01,16,3,30.6,CityDeliveryTruck,D1_3,1
3,P14,F4,CD1,C101,36,SemiTrailler,D01,27,0,177.9,Van,D1_1,6
4,P13,F1,CD2,C202,162,Truck,D01,10,1,182.6,Van,D2_7,6
5,P13,F4,CD2,C202,162,SemiTrailler,D01,29,0,157,MiniVan,D2_1,5
5,P6,F2,CD2,C204,162,SemiTrailler,D01,23,1,178.2,Van,D2_5,6
5,P5,F3,CD3,C305,58,Truck,D03,8,4,85.9,CityDeliveryTruck,D3_4,3
4,P5,F4,CD2,C205,162,SemiTrailler,D06,17,1,88.5,Van,D2_2,3
1,P12,F1,CD2,C205,162,SemiTrailler,D03,20,4,172.6,CityDeliveryTruck,D2_3,6
3,P15,F4,CD2,C205,162,SemiTrailler,D01,29,3,88.2,Van,D2_1,3
4,P14,F2,CD3,C305,58,SemiTrailler,D01,37,1,155.2,Van,D3_5,5
2,P2,F2,CD3,C301,58,SemiTrailler,D02,8,4,57.7,CityDeliveryTruck,D3_6,2
5,P5,F1,CD3,C304,58,SemiTrailler,D05,5,3,31.1,Van,D3_2,1
1,P3,F1,CD2,C202,162,Truck,D05,37,2,62.4,MiniVan,D2_5,2
2,P4,F1,CD2,C205,162,SemiTrailler,D03,6,2,157,CityDeliveryTruck,D2_2,5
3,P11,F2,CD2,C204,162,SemiTrailler,D04,29,4,146.4,CityDeliveryTruck,D2_2,5
4,P3,F4,CD1,C101,36,SemiTrailler,D02,21,0,61.4,MiniVan,D1_1,2
5,P9,F1,CD3,C302,58,SemiTrailler,D06,17,1,86.5,CityDeliveryTruck,D3_4,3
4,P12,F1,CD1,C105,36,SemiTrailler,D05,28,0,91.8,Van,D1_2,3
2,P13,F3,CD1,C103,36,SemiTrailler,D03,18,1,30.2,MiniVan,D1_2,1
2,P10,F4,CD2,C205,162,SemiTrailler,D02,8,1,28.9,Van,D2_6,1
2,P13,F1,CD2,C205,162,SemiTrailler,D05,18,0,29.3,CityDeliveryTruck,D2_7,1
2,P1,F2,CD3,C303,58,SemiTrailler,D04,29,2,90.6,MiniVan,D3_4,3
1,P7,F4,CD1,C102,36,SemiTrailler,D02,15,1,62.1,Van,D1_2,2
4,P5,F2,CD2,C204,162,Truck,D05,9,4,61,CityDeliveryTruck,D2_7,2
2,P11,F3,CD2,C204,162,SemiTrailler,D05,30,4,61.4,MiniVan,D2_4,2
3,P11,F1,CD3,C303,58,SemiTrailler,D02,20,1,182,Van,D3_2,6
4,P12,F3,CD2,C205,162,SemiTrailler,D03,27,4,150.3,Van,D2_7,5
4,P2,F1,CD2,C203,162,Truck,D04,26,3,147.5,CityDeliveryTruck,D2_7,5
2,P1,F3,CD2,C201,162,Truck,D04,30,3,114.7,Van,D2_5,4
4,P15,F3,CD1,C103,36,Truck,D02,19,0,62.2,CityDeliveryTruck,D1_4,2
1,P13,F4,CD1,C105,36,SemiTrailler,D02,9,2,28.9,MiniVan,D1_5,1
5,P8,F1,CD3,C302,58,SemiTrailler,D05,14,3,185.8,MiniVan,D3_3,6
5,P8,F2,CD1,C101,36,SemiTrailler,D04,28,3,62,Van,D1_4,2
5,P7,F3,CD1,C105,36,SemiTrailler,D04,7,2,57.3,Van,D1_4,2
5,P15,F4,CD2,C204,162,SemiTrailler,D05,28,3,87.5,MiniVan,D2_7,3
1,P12,F4,CD3,C302,58,Truck,D04,11,0,186.8,CityDeliveryTruck,D3_6,6
2,P13,F2,CD3,C302,58,SemiTrailler,D01,33,0,89.6,Van,D3_7,3
5,P13,F3,CD2,C204,162,Truck,D02,12,1,57.9,CityDeliveryTruck,D2_7,2
2,P3,F3,CD3,C303,58,SemiTrailler,D01,23,4,93.4,MiniVan,D3_7,3
5,P9,F1,CD2,C202,162,SemiTrailler,D02,19,0,85.5,Van,D2_1,3
5,P5,F1,CD2,C205,162,SemiTrailler,D02,5,3,188.9,Van,D2_1,6
1,P14,F2,CD3,C304,58,Truck,D05,18,4,60.3,MiniVan,D3_7,2
1,P8,F1,CD2,C204,162,SemiTrailler,D01,26,0,91.2,Van,D2_4,3
3,P5,F1,CD3,C305,58,Truck,D02,26,1,29.1,Van,D3_6,1
3,P8,F1,CD2,C203,162,Truck,D03,17,4,91.8,Van,D2_5,3
3,P1,F2,CD2,C202,162,Truck,D05,9,3,58.4,MiniVan,D2_7,2
2,P8,F3,CD1,C101,36,SemiTrailler,D04,33,2,119.6,Van,D1_6,4
2,P6,F1,CD3,C302,58,SemiTrailler,D05,7,0,58.3,Van,D3_6,2
2,P14,F3,CD1,C103,36,SemiTrailler,D03,13,4,91.9,MiniVan,D1_5,3
1,P15,F2,CD1,C104,36,Truck,D06,12,1,59.8,MiniVan,D1_5,2
5,P12,F1,CD3,C301,58,Truck,D05,23,1,121,CityDeliveryTruck,D3_7,4
3,P6,F1,CD3,C302,58,SemiTrailler,D01,13,0,186.6,CityDeliveryTruck,D3_6,6
5,P14,F2,CD3,C304,58,SemiTrailler,D06,5,2,114.3,Van,D3_1,4
2,P5,F3,CD3,C302,58,SemiTrailler,D05,32,4,91.4,Van,D3_7,3
2,P2,F2,CD1,C101,36,SemiTrailler,D06,23,4,145.4,CityDeliveryTruck,D1_3,5
5,P7,F4,CD3,C304,58,SemiTrailler,D06,12,0,187,Van,D3_7,6
4,P11,F2,CD2,C202,162,SemiTrailler,D02,25,1,122.2,Van,D2_5,4
4,P15,F4,CD1,C104,36,Truck,D06,5,1,151.8,Van,D1_5,5
4,P1,F4,CD2,C203,162,Truck,D06,22,2,148.9,CityDeliveryTruck,D2_4,5
4,P5,F3,CD3,C304,58,Truck,D06,25,2,146.2,CityDeliveryTruck,D3_4,5
4,P1,F3,CD1,C104,36,SemiTrailler,D05,35,4,115.3,CityDeliveryTruck,D1_2,4
4,P12,F3,CD1,C103,36,SemiTrailler,D02,15,1,188,MiniVan,D1_3,6
3,P10,F1,CD1,C103,36,Truck,D03,35,3,90.8,Van,D1_3,3
1,P14,F4,CD1,C101,36,SemiTrailler,D06,31,4,144.5,Van,D1_3,5
4,P12,F2,CD2,C201,162,SemiTrailler,D02,7,0,179.5,MiniVan,D2_5,5
3,P1,F3,CD2,C201,162,Truck,D05,21,0,93.7,MiniVan,D2_5,3
4,P1,F3,CD2,C201,162,Truck,D03,25,0,181.4,MiniVan,D2_5,5
2,P10,F2,CD3,C301,58,SemiTrailler,D06,9,0,178.5,Van,D3_6,6
5,P10,F4,CD2,C203,162,SemiTrailler,D03,12,4,60.9,CityDeliveryTruck,D2_3,2
3,P11,F3,CD3,C305,58,SemiTrailler,D02,20,4,188,Van,D3_1,6
1,P6,F4,CD2,C204,162,SemiTrailler,D01,28,3,152.1,CityDeliveryTruck,D2_7,5
2,P5,F1,CD3,C302,58,SemiTrailler,D06,7,4,172.6,Van,D3_7,6
3,P12,F4,CD2,C201,162,SemiTrailler,D06,23,4,123.8,MiniVan,D2_5,4
3,P3,F2,CD2,C203,162,SemiTrailler,D05,21,3,117.4,Van,D2_4,4
5,P2,F1,CD1,C102,36,SemiTrailler,D06,12,2,30.5,MiniVan,D1_3,1
2,P12,F1,CD1,C104,36,Truck,D06,32,0,180.8,CityDeliveryTruck,D1_7,6
4,P14,F4,CD2,C205,162,SemiTrailler,D03,19,1,176.2,CityDeliveryTruck,D2_3,6
3,P5,F4,CD1,C105,36,SemiTrailler,D02,14,4,145.6,Van,D1_5,5
5,P4,F1,CD2,C203,162,Truck,D02,33,4,60.4,Van,D2_7,2
1,P14,F2,CD1,C105,36,SemiTrailler,D03,30,0,29.4,MiniVan,D1_2,1
5,P1,F4,CD2,C205,162,Truck,D03,20,0,63,Van,D2_5,2
1,P1,F4,CD3,C305,58,Truck,D04,29,0,58.2,MiniVan,D3_3,2
5,P11,F3,CD3,C304,58,Truck,D01,27,3,87.5,Van,D3_7,3
3,P1,F4,CD2,C205,162,SemiTrailler,D03,36,1,30.8,CityDeliveryTruck,D2_7,1
5,P13,F1,CD1,C105,36,SemiTrailler,D05,14,1,60.3,Van,D1_4,2
5,P10,F2,CD2,C203,162,Truck,D06,28,0,57.5,MiniVan,D2_6,2
4,P3,F2,CD2,C205,162,SemiTrailler,D01,5,2,57.4,MiniVan,D2_3,2
4,P2,F2,CD2,C202,162,SemiTrailler,D04,21,1,156.4,Van,D2_1,5
5,P15,F4,CD1,C105,36,SemiTrailler,D04,11,3,31,MiniVan,D1_5,1
2,P7,F2,CD2,C204,162,Truck,D06,33,1,150.9,Van,D2_7,5
5,P10,F2,CD3,C301,58,Truck,D03,13,4,58.5,Van,D3_3,2
3,P2,F3,CD1,C102,36,Truck,D04,18,0,61.4,Van,D1_7,2
1,P7,F2,CD3,C303,58,SemiTrailler,D06,21,1,58.9,Van,D3_1,2
5,P10,F2,CD1,C105,36,Truck,D06,35,2,117.4,CityDeliveryTruck,D1_6,4
3,P13,F1,CD3,C304,58,Truck,D01,11,2,86.5,MiniVan,D3_3,3
1,P12,F2,CD1,C104,36,Truck,D06,32,3,57.5,Van,D1_6,2
5,P1,F3,CD1,C105,36,SemiTrailler,D06,22,4,29.2,MiniVan,D1_1,1
3,P2,F3,CD1,C102,36,SemiTrailler,D06,10,3,176.5,Van,D1_7,6
3,P14,F3,CD1,C101,36,Truck,D03,30,2,120.6,MiniVan,D1_6,4
4,P15,F4,CD3,C301,58,SemiTrailler,D06,14,0,148.9,CityDeliveryTruck,D3_6,5
4,P7,F1,CD3,C301,58,SemiTrailler,D03,17,1,125.4,Van,D3_4,4
3,P3,F2,CD3,C301,58,SemiTrailler,D05,35,4,94.2,Van,D3_6,3
2,P5,F3,CD3,C301,58,Truck,D04,22,3,93.5,Van,D3_2,3
5,P10,F1,CD3,C304,58,SemiTrailler,D05,22,4,93.4,Van,D3_3,3
1,P1,F2,CD2,C201,162,Truck,D05,16,2,156.3,CityDeliveryTruck,D2_6,5
3,P3,F2,CD1,C105,36,SemiTrailler,D01,21,3,151.4,CityDeliveryTruck,D1_2,5
2,P4,F3,CD2,C205,162,SemiTrailler,D02,29,2,31.2,CityDeliveryTruck,D2_5,1
5,P14,F1,CD1,C104,36,SemiTrailler,D03,27,4,58.4,Van,D1_6,2
5,P7,F3,CD2,C205,162,SemiTrailler,D06,21,1,29.2,Van,D2_6,1
3,P3,F4,CD2,C202,162,SemiTrailler,D01,20,0,145.6,Van,D2_7,5
3,P6,F2,CD1,C103,36,SemiTrailler,D01,14,0,174.6,CityDeliveryTruck,D1_6,6
2,P15,F1,CD1,C105,36,SemiTrailler,D01,5,4,31,Van,D1_1,1
1,P2,F2,CD2,C201,162,SemiTrailler,D02,7,0,29.6,Van,D2_7,1
4,P13,F2,CD1,C101,36,SemiTrailler,D04,25,2,172.5,MiniVan,D1_1,6
1,P9,F3,CD1,C105,36,SemiTrailler,D04,35,2,142.9,Van,D1_1,5
5,P11,F4,CD1,C105,36,SemiTrailler,D01,25,0,142.6,CityDeliveryTruck,D1_5,5
1,P5,F1,CD1,C104,36,SemiTrailler,D03,23,1,153.4,MiniVan,D1_4,5
4,P6,F4,CD1,C105,36,Truck,D02,15,1,115.8,CityDeliveryTruck,D1_1,4
3,P9,F4,CD3,C303,58,Truck,D03,9,4,85.9,CityDeliveryTruck,D3_1,3
5,P7,F2,CD1,C105,36,SemiTrailler,D06,27,1,117.2,CityDeliveryTruck,D1_6,4
3,P6,F4,CD3,C305,58,Truck,D02,34,1,115.2,CityDeliveryTruck,D3_6,4
1,P6,F2,CD1,C105,36,SemiTrailler,D02,20,1,173,Van,D1_2,6
4,P2,F4,CD2,C202,162,Truck,D03,7,3,119.5,MiniVan,D2_3,4
2,P2,F1,CD2,C201,162,SemiTrailler,D04,30,4,30.6,Van,D2_5,1
1,P9,F2,CD2,C201,162,SemiTrailler,D03,10,4,91,Van,D2_7,3
1,P5,F3,CD2,C202,162,Truck,D02,10,1,30.8,Van,D2_7,1
5,P5,F4,CD1,C103,36,SemiTrailler,D04,16,2,149.2,MiniVan,D1_4,5
4,P12,F4,CD2,C202,162,SemiTrailler,D05,21,2,61.8,CityDeliveryTruck,D2_5,2
2,P1,F3,CD2,C203,162,SemiTrailler,D06,25,3,31.3,CityDeliveryTruck,D2_5,1
3,P2,F1,CD1,C102,36,SemiTrailler,D06,30,4,94.1,Van,D1_7,3
1,P1,F4,CD2,C203,162,Truck,D04,8,2,62.7,CityDeliveryTruck,D2_7,2
1,P13,F3,CD2,C202,162,SemiTrailler,D06,5,2,188.2,Van,D2_1,6
2,P14,F2,CD3,C305,58,SemiTrailler,D02,18,0,29.8,CityDeliveryTruck,D3_1,1
4,P15,F1,CD1,C105,36,Truck,D03,27,1,61.4,Van,D1_6,2
5,P2,F1,CD1,C103,36,SemiTrailler,D04,27,0,171.3,Van,D1_7,6
3,P4,F1,CD2,C204,162,SemiTrailler,D04,26,4,125.9,Van,D2_6,4
3,P11,F3,CD2,C202,162,Truck,D01,27,4,57.8,Van,D2_6,2
1,P4,F1,CD2,C204,162,SemiTrailler,D04,16,3,57.2,CityDeliveryTruck,D2_2,2
3,P8,F3,CD3,C304,58,SemiTrailler,D05,14,1,177.2,Van,D3_6,6
4,P13,F1,CD3,C303,58,SemiTrailler,D04,12,1,60.7,Van,D3_6,2
4,P3,F3,CD1,C105,36,SemiTrailler,D03,35,3,30.9,Van,D1_1,1
4,P9,F3,CD2,C203,162,SemiTrailler,D01,36,0,28.8,CityDeliveryTruck,D2_7,1
3,P2,F2,CD3,C303,58,SemiTrailler,D05,27,1,29.1,Van,D3_4,1
1,P11,F4,CD1,C103,36,SemiTrailler,D03,7,3,125.9,CityDeliveryTruck,D1_2,4
3,P6,F4,CD1,C102,36,Truck,D03,32,0,171.9,Van,D1_2,6
3,P13,F1,CD3,C304,58,SemiTrailler,D03,33,1,118.3,CityDeliveryTruck,D3_7,4
5,P3,F2,CD2,C204,162,SemiTrailler,D06,19,1,152.3,Van,D2_7,5
1,P15,F1,CD2,C204,162,SemiTrailler,D02,23,2,61.8,CityDeliveryTruck,D2_3,2
1,P8,F2,CD2,C204,162,SemiTrailler,D03,12,3,144.9,MiniVan,D2_2,5
3,P10,F4,CD2,C204,162,SemiTrailler,D04,16,3,31.4,Van,D2_5,1
5,P8,F3,CD1,C102,36,Truck,D02,8,0,29.2,Van,D1_1,1
5,P6,F2,CD1,C103,36,SemiTrailler,D01,6,3,157.2,Van,D1_1,5
2,P8,F2,CD1,C101,36,SemiTrailler,D06,33,4,29.4,Van,D1_4,1
4,P10,F2,CD1,C101,36,SemiTrailler,D01,10,4,29.1,Van,D1_4,1
2,P8,F1,CD3,C304,58,SemiTrailler,D02,7,3,88.2,Van,D3_7,3
4,P4,F4,CD2,C201,162,SemiTrailler,D02,23,2,124.8,MiniVan,D2_2,4
5,P11,F3,CD3,C305,58,SemiTrailler,D01,29,3,114,Van,D3_1,4
5,P9,F1,CD1,C101,36,SemiTrailler,D05,35,4,175.7,Van,D1_5,6
4,P5,F1,CD2,C202,162,Truck,D05,11,3,94.1,CityDeliveryTruck,D2_7,3
5,P7,F1,CD1,C101,36,SemiTrailler,D01,20,3,29,Van,D1_1,1
3,P11,F4,CD2,C202,162,SemiTrailler,D05,28,1,174.1,Van,D2_1,6
5,P4,F3,CD2,C204,162,SemiTrailler,D02,22,1,60.3,Van,D2_5,2
5,P8,F4,CD3,C303,58,SemiTrailler,D02,34,2,186.6,MiniVan,D3_6,6
4,P8,F1,CD1,C104,36,SemiTrailler,D06,20,0,93.7,MiniVan,D1_3,3
3,P2,F3,CD3,C301,58,SemiTrailler,D02,16,1,29.9,CityDeliveryTruck,D3_2,1
5,P13,F3,CD1,C103,36,Truck,D06,5,0,30.1,Van,D1_1,1
5,P4,F2,CD2,C201,162,Truck,D04,20,0,29.3,Van,D2_5,1
4,P1,F1,CD1,C104,36,Truck,D03,7,0,154.3,MiniVan,D1_6,5
3,P5,F2,CD1,C104,36,SemiTrailler,D03,13,3,174.9,Van,D1_1,6
4,P14,F1,CD1,C103,36,SemiTrailler,D03,13,2,122.8,Van,D1_1,4
2,P1,F1,CD1,C103,36,SemiTrailler,D01,15,4,125.7,CityDeliveryTruck,D1_3,4
4,P9,F4,CD2,C205,162,Truck,D06,37,2,29.6,Van,D2_4,1
1,P11,F4,CD1,C102,36,SemiTrailler,D01,6,1,182.8,CityDeliveryTruck,D1_1,6
4,P13,F3,CD2,C203,162,Truck,D02,21,1,60.3,CityDeliveryTruck,D2_3,2
1,P13,F2,CD1,C103,36,SemiTrailler,D06,35,1,182.9,Van,D1_5,6
5,P4,F2,CD1,C104,36,SemiTrailler,D06,28,2,89.9,MiniVan,D1_7,3
5,P2,F2,CD3,C304,58,Truck,D01,10,0,115.6,CityDeliveryTruck,D3_6,4
3,P8,F3,CD3,C302,58,SemiTrailler,D02,13,1,91.3,Van,D3_5,3
5,P14,F2,CD3,C303,58,Truck,D06,15,2,28.5,Van,D3_2,1
2,P11,F1,CD2,C201,162,SemiTrailler,D04,28,0,90.6,MiniVan,D2_1,3
1,P13,F1,CD1,C101,36,SemiTrailler,D02,10,1,182.7,CityDeliveryTruck,D1_2,6
5,P11,F4,CD2,C204,162,SemiTrailler,D02,30,3,59.7,Van,D2_2,2
1,P13,F4,CD2,C205,162,Truck,D05,23,3,143.8,CityDeliveryTruck,D2_4,5
5,P8,F4,CD3,C302,58,SemiTrailler,D05,6,4,125.5,CityDeliveryTruck,D3_4,4
3,P10,F1,CD3,C301,58,SemiTrailler,D01,36,4,115.4,Van,D3_7,4
5,P9,F2,CD3,C303,58,SemiTrailler,D01,14,2,29.8,CityDeliveryTruck,D3_3,1
2,P6,F1,CD2,C202,162,SemiTrailler,D05,26,2,183.4,Van,D2_4,6
1,P10,F2,CD3,C303,58,SemiTrailler,D01,7,1,156.1,CityDeliveryTruck,D3_5,5
4,P1,F2,CD3,C304,58,SemiTrailler,D02,8,4,87.9,Van,D3_2,3
5,P11,F3,CD2,C202,162,SemiTrailler,D05,12,0,125.6,MiniVan,D2_7,4
4,P8,F3,CD1,C103,36,SemiTrailler,D05,20,4,119.1,CityDeliveryTruck,D1_6,4
3,P4,F4,CD2,C201,162,Truck,D03,15,0,28.9,Van,D2_3,1
4,P3,F1,CD2,C204,162,SemiTrailler,D03,29,0,172.7,MiniVan,D2_4,6
2,P13,F2,CD2,C203,162,SemiTrailler,D05,12,3,114.1,Van,D2_1,4
2,P7,F1,CD1,C104,36,Truck,D01,13,0,92.8,Van,D1_5,3
2,P13,F2,CD1,C101,36,SemiTrailler,D03,30,1,61.6,MiniVan,D1_7,2
5,P11,F4,CD3,C303,58,SemiTrailler,D03,22,4,30.1,Van,D3_2,1
4,P3,F3,CD3,C305,58,SemiTrailler,D05,14,4,31.2,MiniVan,D3_4,1
2,P9,F1,CD3,C302,58,Truck,D04,26,2,59.8,MiniVan,D3_3,2
1,P4,F2,CD1,C102,36,SemiTrailler,D03,34,4,151.4,MiniVan,D1_4,5
1,P6,F1,CD1,C102,36,SemiTrailler,D05,29,1,59.6,CityDeliveryTruck,D1_6,2
4,P10,F1,CD1,C101,36,SemiTrailler,D06,14,3,150,CityDeliveryTruck,D1_1,5
4,P7,F1,CD3,C303,58,SemiTrailler,D04,6,2,94.3,Van,D3_7,3
4,P6,F2,CD3,C302,58,SemiTrailler,D05,17,2,115.3,Van,D3_5,4
3,P14,F3,CD2,C202,162,SemiTrailler,D06,31,3,86.8,Van,D2_4,3
2,P7,F3,CD3,C304,58,SemiTrailler,D01,20,4,177.6,Van,D3_5,6
1,P15,F4,CD3,C302,58,SemiTrailler,D05,25,4,58.6,Van,D3_7,2
5,P11,F3,CD2,C204,162,Truck,D05,23,4,57.9,Van,D2_7,2
1,P5,F3,CD3,C304,58,SemiTrailler,D02,23,0,30.7,CityDeliveryTruck,D3_5,1
4,P9,F1,CD2,C205,162,SemiTrailler,D05,13,4,61.5,CityDeliveryTruck,D2_5,2
5,P6,F1,CD1,C105,36,SemiTrailler,D06,33,0,58.1,Van,D1_6,2
1,P11,F2,CD3,C304,58,Truck,D04,5,1,149.7,Van,D3_2,5
5,P9,F1,CD3,C302,58,SemiTrailler,D03,17,1,188.7,CityDeliveryTruck,D3_7,6
3,P5,F4,CD3,C305,58,SemiTrailler,D02,29,2,174,Van,D3_4,6
1,P6,F3,CD2,C204,162,SemiTrailler,D04,15,1,88.2,Van,D2_2,3
4,P15,F2,CD2,C201,162,SemiTrailler,D05,14,2,146.6,CityDeliveryTruck,D2_2,5
4,P1,F1,CD2,C204,162,SemiTrailler,D02,35,4,118.6,CityDeliveryTruck,D2_7,4
5,P12,F1,CD1,C101,36,SemiTrailler,D03,20,3,149.7,Van,D1_1,5
4,P14,F3,CD2,C201,162,SemiTrailler,D05,21,4,175.7,CityDeliveryTruck,D2_6,6
4,P7,F3,CD3,C304,58,SemiTrailler,D02,11,0,118.9,Van,D3_6,4
3,P11,F4,CD1,C102,36,SemiTrailler,D05,36,0,31.5,Van,D1_7,1
3,P10,F4,CD2,C205,162,SemiTrailler,D01,20,4,85.7,Van,D2_3,3
5,P4,F4,CD2,C205,162,Truck,D05,37,1,29.3,CityDeliveryTruck,D2_1,1
1,P14,F3,CD2,C204,162,Truck,D06,5,1,63,Van,D2_3,2
2,P10,F3,CD1,C102,36,Truck,D05,5,1,29,CityDeliveryTruck,D1_1,1
1,P1,F3,CD3,C304,58,SemiTrailler,D03,15,1,61.1,Van,D3_6,2
4,P10,F2,CD3,C305,58,SemiTrailler,D03,24,1,147.7,CityDeliveryTruck,D3_6,5
3,P3,F2,CD2,C202,162,SemiTrailler,D02,7,0,86.8,CityDeliveryTruck,D2_1,3
1,P7,F4,CD1,C102,36,SemiTrailler,D03,23,2,176.8,Van,D1_1,6
1,P6,F4,CD3,C303,58,SemiTrailler,D05,36,4,29.8,Van,D3_4,1
5,P1,F2,CD1,C105,36,Truck,D06,11,3,85.8,MiniVan,D1_7,3
2,P11,F4,CD3,C304,58,SemiTrailler,D03,33,2,28.7,Van,D3_7,1
1,P2,F4,CD3,C301,58,SemiTrailler,D06,21,3,184.8,Van,D3_2,6
4,P5,F2,CD3,C305,58,SemiTrailler,D04,8,0,174.3,Van,D3_7,6
5,P11,F3,CD3,C302,58,SemiTrailler,D04,26,3,85.8,Van,D3_3,3
4,P5,F4,CD1,C104,36,SemiTrailler,D02,16,2,187.2,Van,D1_4,6
5,P6,F1,CD3,C304,58,SemiTrailler,D06,10,3,31.3,Van,D3_7,1
2,P8,F4,CD2,C205,162,SemiTrailler,D01,36,2,28.8,Van,D2_5,1
5,P7,F1,CD3,C305,58,Truck,D03,19,2,59.6,Van,D3_6,2
1,P9,F2,CD2,C203,162,SemiTrailler,D02,14,3,173.3,Van,D2_2,6
2,P15,F3,CD2,C201,162,SemiTrailler,D03,5,2,87.2,Van,D2_5,3
4,P13,F4,CD3,C305,58,SemiTrailler,D01,25,2,145.2,Van,D3_3,5
4,P1,F3,CD2,C205,162,SemiTrailler,D04,35,0,147.3,Van,D2_2,5
4,P7,F3,CD1,C105,36,Truck,D04,6,3,186.8,CityDeliveryTruck,D1_3,6
1,P5,F2,CD1,C103,36,SemiTrailler,D05,22,1,30.9,MiniVan,D1_7,1
1,P7,F1,CD3,C302,58,Truck,D02,5,3,29.7,Van,D3_6,1
2,P11,F4,CD3,C304,58,SemiTrailler,D03,30,1,183.9,Van,D3_3,6
4,P10,F3,CD1,C105,36,SemiTrailler,D05,20,4,28.7,MiniVan,D1_1,1
