Stars,Product,Origin,CD_name,Dest,DistanceTravelled_Fac_CD,TruckType,DriverF_CD,DaysStocked,FloorCD,DistanceTravelled_CD_Client,TruckType2,DriverCD_C,RoutDeliveryOrder
2,P8,F2,CD3,C302,58,SemiTrailler,D06,16,3,125.1,Van,D3_7,4
3,P6,F3,CD3,C302,58,SemiTrailler,D04,22,2,171.2,Van,D3_4,6
1,P3,F1,CD1,C102,36,SemiTrailler,D05,12,3,91.1,Van,D1_5,3
2,P3,F4,CD3,C305,58,Truck,D01,11,4,58.7,Van,D3_7,2
4,P1,F2,CD1,C104,36,SemiTrailler,D04,14,0,119.5,MiniVan,D1_5,4
2,P11,F2,CD1,C104,36,SemiTrailler,D05,6,0,176,CityDeliveryTruck,D1_2,6
2,P3,F1,CD2,C201,162,SemiTrailler,D05,34,2,30.5,Van,D2_7,1
4,P3,F2,CD2,C204,162,Truck,D02,25,3,59.8,MiniVan,D2_2,2
5,P14,F1,CD3,C303,58,Truck,D02,12,0,149.4,Van,D3_5,5
1,P15,F1,CD3,C303,58,SemiTrailler,D04,13,0,124.5,Van,D3_5,4
2,P13,F2,CD3,C301,58,Truck,D02,6,4,28.8,CityDeliveryTruck,D3_6,1
1,P6,F1,CD1,C102,36,SemiTrailler,D02,31,2,59.3,Van,D1_2,2
2,P15,F3,CD3,C301,58,SemiTrailler,D01,19,0,28.5,Van,D3_5,1
5,P2,F3,CD1,C105,36,Truck,D02,17,2,118.7,CityDeliveryTruck,D1_6,4
1,P11,F3,CD1,C104,36,SemiTrailler,D01,13,4,157.2,CityDeliveryTruck,D1_4,5
1,P7,F3,CD2,C204,162,SemiTrailler,D06,8,3,147.6,MiniVan,D2_7,5
3,P15,F4,CD3,C305,58,SemiTrailler,D05,10,3,175.5,Van,D3_4,6
2,P8,F2,CD2,C202,162,Truck,D03,30,1,187.4,Van,D2_4,6
5,P4,F2,CD1,C101,36,Truck,D06,16,4,85.6,Van,D1_1,3
3,P3,F3,CD1,C104,36,Truck,D06,6,4,188.2,Van,D1_2,6
2,P7,F4,CD3,C305,58,SemiTrailler,D03,25,0,124.2,MiniVan,D3_3,4
4,P1,F3,CD3,C301,58,SemiTrailler,D05,28,1,57.2,MiniVan,D3_4,2
5,P4,F1,CD1,C104,36,SemiTrailler,D06,11,3,143.2,MiniVan,D1_3,5
5,P1,F3,CD1,C104,36,Truck,D05,32,2,28.7,CityDeliveryTruck,D1_2,1
4,P5,F1,CD1,C104,36,SemiTrailler,D01,34,1,143.9,Van,D1_7,5
3,P3,F1,CD1,C103,36,SemiTrailler,D02,18,1,31.1,Van,D1_4,1
1,P5,F3,CD2,C203,162,SemiTrailler,D03,10,2,30.3,CityDeliveryTruck,D2_7,1
3,P8,F3,CD3,C305,58,SemiTrailler,D01,13,0,91.7,CityDeliveryTruck,D3_5,3
5,P8,F4,CD2,C205,162,Truck,D04,33,1,150.4,Van,D2_7,5
1,P3,F1,CD3,C303,58,SemiTrailler,D06,22,1,122.6,Van,D3_6,4
2,P5,F2,CD2,C201,162,Truck,D02,10,2,185.6,CityDeliveryTruck,D2_2,6
3,P15,F3,CD1,C101,36,Truck,D02,23,0,125.2,Van,D1_6,4
3,P5,F1,CD1,C103,36,SemiTrailler,D02,6,0,59.1,MiniVan,D1_2,2
3,P11,F2,CD3,C301,58,Truck,D06,18,4,183.8,MiniVan,D3_7,6
1,P6,F2,CD2,C204,162,SemiTrailler,D04,27,4,29.5,CityDeliveryTruck,D2_5,1
5,P5,F3,CD2,C201,162,SemiTrailler,D04,37,0,115.9,Van,D2_4,4
5,P1,F2,CD2,C203,162,Truck,D06,20,4,31.1,Van,D2_7,1
1,P15,F4,CD3,C305,58,SemiTrailler,D02,27,1,182.8,MiniVan,D3_3,6
4,P15,F4,CD2,C203,162,Truck,D06,8,2,29.8,Van,D2_5,1
4,P14,F2,CD2,C204,162,Truck,D03,17,2,89.1,CityDeliveryTruck,D2_5,3
3,P1,F3,CD1,C101,36,SemiTrailler,D04,12,3,121.5,Van,D1_6,4
4,P9,F4,CD1,C105,36,SemiTrailler,D05,35,1,173.7,MiniVan,D1_3,6
2,P9,F4,CD2,C203,162,Truck,D06,29,1,150,MiniVan,D2_5,5
4,P4,F2,CD1,C105,36,SemiTrailler,D02,37,4,58.6,Van,D1_1,2
2,P6,F3,CD2,C202,162,SemiTrailler,D04,12,1,30.9,Van,D2_3,1
5,P12,F3,CD1,C101,36,SemiTrailler,D03,9,0,149.5,Van,D1_7,5
2,P2,F4,CD1,C105,36,SemiTrailler,D06,33,4,28.8,Van,D1_2,1
1,P14,F2,CD1,C102,36,SemiTrailler,D01,36,1,58.5,Van,D1_1,2
5,P7,F3,CD2,C201,162,SemiTrailler,D02,30,3,59.9,MiniVan,D2_4,2
2,P9,F1,CD2,C203,162,SemiTrailler,D06,23,4,124.7,Van,D2_3,4
2,P8,F4,CD3,C301,58,SemiTrailler,D04,10,3,94,CityDeliveryTruck,D3_3,3
4,P5,F3,CD1,C104,36,SemiTrailler,D04,5,2,116.9,Van,D1_5,4
3,P14,F2,CD1,C104,36,SemiTrailler,D05,9,0,89.6,MiniVan,D1_6,3
2,P8,F2,CD2,C205,162,SemiTrailler,D02,20,4,86.6,Van,D2_6,3
4,P2,F1,CD2,C201,162,Truck,D02,7,1,181.9,CityDeliveryTruck,D2_7,6
4,P3,F4,CD1,C101,36,SemiTrailler,D02,11,0,179,CityDeliveryTruck,D1_5,6
3,P14,F3,CD2,C203,162,SemiTrailler,D04,24,1,124.9,Van,D2_4,4
5,P1,F2,CD1,C105,36,SemiTrailler,D06,15,2,152.3,Van,D1_5,5
2,P5,F1,CD3,C301,58,SemiTrailler,D02,17,1,121.8,CityDeliveryTruck,D3_7,4
1,P14,F4,CD3,C301,58,SemiTrailler,D02,10,1,173,CityDeliveryTruck,D3_5,6
5,P4,F2,CD2,C205,162,SemiTrailler,D01,9,0,151.8,MiniVan,D2_2,5
1,P13,F1,CD3,C304,58,SemiTrailler,D03,8,2,58.4,CityDeliveryTruck,D3_3,2
1,P13,F4,CD3,C302,58,SemiTrailler,D02,8,3,188.9,Van,D3_5,6
4,P15,F2,CD3,C304,58,Truck,D01,10,3,154.4,Van,D3_5,5
1,P15,F4,CD3,C301,58,SemiTrailler,D04,14,2,58.3,CityDeliveryTruck,D3_7,2
3,P1,F2,CD3,C303,58,SemiTrailler,D03,19,2,87.2,Van,D3_7,3
5,P8,F3,CD3,C305,58,SemiTrailler,D06,30,2,88.9,Van,D3_7,3
5,P2,F3,CD3,C305,58,SemiTrailler,D04,13,4,147.2,MiniVan,D3_3,5
1,P5,F4,CD3,C304,58,Truck,D02,20,2,186.1,Van,D3_5,6
5,P8,F4,CD1,C102,36,Truck,D05,24,3,126,CityDeliveryTruck,D1_6,4
2,P15,F4,CD1,C103,36,SemiTrailler,D02,26,2,179.5,CityDeliveryTruck,D1_2,6
4,P11,F2,CD1,C103,36,SemiTrailler,D06,31,4,90.9,Van,D1_7,3
2,P7,F1,CD2,C203,162,SemiTrailler,D01,22,0,186.3,Van,D2_2,6
1,P12,F3,CD1,C102,36,Truck,D06,23,3,57,Van,D1_6,2
3,P4,F4,CD3,C303,58,SemiTrailler,D02,8,2,120.2,Van,D3_6,4
2,P5,F4,CD3,C301,58,SemiTrailler,D04,11,4,93.3,MiniVan,D3_5,3
5,P2,F4,CD1,C101,36,SemiTrailler,D05,15,4,147.4,MiniVan,D1_5,5
3,P12,F3,CD3,C302,58,SemiTrailler,D06,30,1,62.9,CityDeliveryTruck,D3_1,2
1,P14,F3,CD2,C201,162,SemiTrailler,D04,17,2,28.6,Van,D2_3,1
5,P12,F2,CD3,C302,58,SemiTrailler,D01,34,4,86.3,CityDeliveryTruck,D3_4,3
5,P9,F2,CD3,C301,58,SemiTrailler,D04,20,4,29.6,CityDeliveryTruck,D3_4,1
1,P10,F2,CD3,C303,58,SemiTrailler,D02,23,1,58.7,CityDeliveryTruck,D3_6,2
5,P14,F3,CD2,C205,162,SemiTrailler,D04,28,2,61.4,MiniVan,D2_1,2
3,P10,F2,CD2,C204,162,SemiTrailler,D04,5,4,89.3,Van,D2_5,3
1,P2,F2,CD3,C304,58,SemiTrailler,D03,15,1,156.4,CityDeliveryTruck,D3_4,5
2,P14,F1,CD2,C205,162,Truck,D06,36,2,61.6,Van,D2_7,2
1,P15,F3,CD2,C203,162,SemiTrailler,D06,35,0,61.1,CityDeliveryTruck,D2_7,2
4,P12,F4,CD3,C304,58,Truck,D06,16,2,155.1,MiniVan,D3_2,5
3,P9,F1,CD3,C301,58,Truck,D01,34,2,149,Van,D3_4,5
3,P5,F4,CD1,C104,36,Truck,D03,19,0,90.9,Van,D1_2,3
1,P12,F4,CD2,C204,162,SemiTrailler,D05,6,1,30.7,Van,D2_1,1
5,P8,F3,CD1,C105,36,SemiTrailler,D03,31,3,183.6,MiniVan,D1_1,6
2,P7,F2,CD1,C101,36,SemiTrailler,D04,30,0,122.3,CityDeliveryTruck,D1_1,4
5,P9,F4,CD2,C205,162,SemiTrailler,D05,37,4,155.1,CityDeliveryTruck,D2_7,5
5,P2,F3,CD3,C303,58,Truck,D04,25,1,61.7,CityDeliveryTruck,D3_4,2
1,P15,F3,CD1,C103,36,SemiTrailler,D05,6,3,59.1,Van,D1_7,2
2,P8,F3,CD3,C305,58,SemiTrailler,D03,23,4,91.5,Van,D3_3,3
4,P7,F3,CD1,C101,36,Truck,D04,23,4,86.9,Van,D1_1,3
3,P1,F3,CD3,C303,58,Truck,D01,33,4,29.7,MiniVan,D3_1,1
3,P5,F1,CD2,C203,162,SemiTrailler,D02,28,0,57.3,Van,D2_4,2
4,P11,F4,CD1,C103,36,SemiTrailler,D03,31,2,180.8,CityDeliveryTruck,D1_6,6
1,P15,F3,CD3,C305,58,SemiTrailler,D04,20,4,57.9,Van,D3_5,2
3,P5,F4,CD2,C201,162,Truck,D06,8,3,147.3,CityDeliveryTruck,D2_7,5
4,P4,F1,CD3,C304,58,SemiTrailler,D02,24,3,116.8,Van,D3_1,4
3,P11,F3,CD3,C303,58,SemiTrailler,D02,16,3,57.7,CityDeliveryTruck,D3_4,2
2,P10,F2,CD3,C304,58,SemiTrailler,D03,20,2,86.5,CityDeliveryTruck,D3_6,3
5,P11,F1,CD1,C104,36,Truck,D02,37,3,116.2,CityDeliveryTruck,D1_5,4
5,P12,F2,CD2,C202,162,SemiTrailler,D01,37,1,30.6,CityDeliveryTruck,D2_7,1
4,P4,F1,CD2,C203,162,SemiTrailler,D06,18,0,29.2,Van,D2_4,1
1,P6,F4,CD3,C302,58,SemiTrailler,D02,8,4,89.9,CityDeliveryTruck,D3_4,3
4,P5,F2,CD3,C304,58,Truck,D05,23,4,173.9,CityDeliveryTruck,D3_7,6
4,P15,F4,CD1,C101,36,SemiTrailler,D05,16,2,58.6,CityDeliveryTruck,D1_1,2
4,P6,F1,CD2,C204,162,Truck,D03,36,4,58.9,CityDeliveryTruck,D2_7,2
1,P2,F1,CD2,C201,162,Truck,D04,7,4,143.4,MiniVan,D2_1,5
1,P8,F4,CD3,C304,58,SemiTrailler,D05,17,1,151.6,CityDeliveryTruck,D3_6,5
3,P3,F4,CD3,C301,58,SemiTrailler,D05,30,1,93.8,MiniVan,D3_4,3
1,P2,F2,CD3,C302,58,SemiTrailler,D06,36,0,144.5,MiniVan,D3_1,5
3,P8,F4,CD2,C204,162,Truck,D04,26,1,179.6,Van,D2_3,6
1,P9,F1,CD2,C205,162,Truck,D03,32,1,30.4,CityDeliveryTruck,D2_4,1
4,P12,F2,CD3,C302,58,SemiTrailler,D03,16,2,92.2,CityDeliveryTruck,D3_2,3
4,P7,F3,CD3,C302,58,SemiTrailler,D05,15,3,88.8,Van,D3_4,3
4,P9,F3,CD1,C105,36,SemiTrailler,D02,13,1,145.6,MiniVan,D1_2,5
4,P2,F1,CD1,C104,36,Truck,D03,28,1,151.2,CityDeliveryTruck,D1_1,5
5,P15,F1,CD1,C105,36,SemiTrailler,D02,13,0,29.3,Van,D1_6,1
1,P3,F1,CD3,C303,58,SemiTrailler,D01,34,2,29.5,MiniVan,D3_6,1
1,P12,F3,CD3,C303,58,SemiTrailler,D02,17,0,149.9,Van,D3_7,5
4,P13,F3,CD3,C304,58,SemiTrailler,D02,35,4,124.8,Van,D3_1,4
2,P9,F3,CD1,C105,36,SemiTrailler,D06,10,4,172.7,Van,D1_3,6
3,P10,F2,CD3,C303,58,SemiTrailler,D02,15,0,121.6,Van,D3_2,4
2,P5,F4,CD1,C103,36,SemiTrailler,D02,5,0,57.8,Van,D1_2,2
5,P7,F2,CD2,C203,162,SemiTrailler,D04,11,2,142.6,Van,D2_2,5
5,P11,F3,CD1,C103,36,SemiTrailler,D03,24,2,60.3,Van,D1_6,2
1,P4,F3,CD3,C303,58,SemiTrailler,D06,35,3,62.3,Van,D3_6,2
5,P4,F4,CD2,C204,162,Truck,D05,23,4,150.1,CityDeliveryTruck,D2_5,5
4,P8,F3,CD1,C105,36,SemiTrailler,D05,6,1,122,Van,D1_4,4
3,P4,F3,CD1,C105,36,SemiTrailler,D02,33,2,29.9,Van,D1_6,1
2,P7,F1,CD1,C102,36,Truck,D02,26,1,177.3,Van,D1_2,6
2,P14,F1,CD3,C301,58,SemiTrailler,D02,17,2,171.1,MiniVan,D3_1,6
4,P11,F3,CD3,C301,58,SemiTrailler,D01,37,0,30.7,Van,D3_1,1
4,P7,F1,CD1,C102,36,Truck,D04,6,1,28.8,MiniVan,D1_5,1
1,P13,F3,CD1,C105,36,Truck,D05,37,4,89.2,Van,D1_5,3
3,P2,F1,CD2,C204,162,Truck,D05,16,1,89.8,Van,D2_7,3
4,P13,F2,CD3,C303,58,SemiTrailler,D02,21,4,29,MiniVan,D3_4,1
3,P7,F4,CD1,C103,36,Truck,D02,23,1,59.7,Van,D1_3,2
4,P13,F3,CD2,C203,162,SemiTrailler,D05,6,3,124.6,Van,D2_2,4
4,P13,F3,CD2,C205,162,Truck,D01,27,4,119.8,MiniVan,D2_4,4
2,P6,F2,CD3,C302,58,SemiTrailler,D02,5,3,86.5,CityDeliveryTruck,D3_4,3
1,P15,F4,CD1,C105,36,SemiTrailler,D02,31,4,86.6,Van,D1_2,3
4,P9,F4,CD2,C205,162,SemiTrailler,D01,22,3,31.1,MiniVan,D2_2,1
1,P14,F2,CD3,C304,58,SemiTrailler,D04,26,1,121.4,CityDeliveryTruck,D3_6,4
5,P14,F2,CD1,C105,36,SemiTrailler,D01,31,1,118.3,MiniVan,D1_7,4
3,P9,F3,CD1,C104,36,SemiTrailler,D06,21,3,62.5,CityDeliveryTruck,D1_1,2
1,P9,F4,CD1,C102,36,SemiTrailler,D05,35,2,120.5,Van,D1_3,4
2,P9,F1,CD1,C105,36,SemiTrailler,D01,19,2,85.7,CityDeliveryTruck,D1_6,3
4,P11,F4,CD1,C104,36,Truck,D02,17,1,124.8,CityDeliveryTruck,D1_4,4
2,P13,F2,CD2,C203,162,SemiTrailler,D06,28,0,61,Van,D2_4,2
2,P7,F1,CD2,C204,162,SemiTrailler,D01,8,2,88.4,Van,D2_5,3
5,P2,F4,CD2,C201,162,Truck,D04,7,2,145.4,Van,D2_3,5
2,P10,F1,CD2,C202,162,Truck,D04,30,1,174,CityDeliveryTruck,D2_7,6
3,P3,F4,CD1,C102,36,SemiTrailler,D02,11,1,29.6,Van,D1_2,1
2,P7,F1,CD2,C203,162,Truck,D05,11,4,87.7,MiniVan,D2_3,3
5,P7,F2,CD3,C304,58,SemiTrailler,D01,22,0,148.9,MiniVan,D3_4,5
2,P14,F4,CD3,C301,58,SemiTrailler,D03,17,0,156.3,Van,D3_3,5
4,P4,F3,CD1,C104,36,Truck,D06,28,4,117,CityDeliveryTruck,D1_4,4
2,P10,F2,CD2,C202,162,Truck,D02,33,0,154.1,Van,D2_1,5
1,P10,F3,CD2,C204,162,SemiTrailler,D01,15,1,124.7,Van,D2_7,4
2,P6,F1,CD3,C301,58,Truck,D03,21,3,86.5,MiniVan,D3_4,3
5,P9,F2,CD2,C205,162,SemiTrailler,D01,14,1,118,Van,D2_2,4
3,P11,F2,CD1,C103,36,SemiTrailler,D04,34,3,145.3,MiniVan,D1_1,5
5,P2,F1,CD1,C104,36,Truck,D03,8,0,62.3,Van,D1_6,2
3,P8,F1,CD3,C304,58,SemiTrailler,D06,33,2,30.8,Van,D3_6,1
1,P7,F1,CD1,C101,36,SemiTrailler,D06,28,0,62.7,MiniVan,D1_4,2
4,P4,F1,CD3,C301,58,Truck,D04,31,0,142.7,CityDeliveryTruck,D3_2,5
1,P7,F2,CD1,C104,36,Truck,D04,19,3,142.7,Van,D1_1,5
3,P10,F4,CD1,C105,36,SemiTrailler,D06,37,3,150.4,MiniVan,D1_1,5
4,P4,F3,CD3,C301,58,SemiTrailler,D01,31,2,156.4,CityDeliveryTruck,D3_7,5
5,P8,F3,CD2,C204,162,SemiTrailler,D04,34,0,94.2,CityDeliveryTruck,D2_3,3
5,P15,F4,CD2,C202,162,SemiTrailler,D01,37,0,143.6,CityDeliveryTruck,D2_1,5
5,P7,F4,CD3,C305,58,Truck,D03,8,0,28.9,MiniVan,D3_3,1
1,P11,F2,CD2,C201,162,SemiTrailler,D04,15,0,58.4,Van,D2_3,2
1,P8,F2,CD3,C305,58,SemiTrailler,D06,13,4,30.3,Van,D3_7,1
1,P4,F3,CD1,C101,36,Truck,D01,25,4,93.4,Van,D1_7,3
4,P4,F2,CD1,C104,36,SemiTrailler,D03,35,4,87.1,CityDeliveryTruck,D1_5,3
2,P15,F1,CD1,C101,36,Truck,D04,31,0,59,CityDeliveryTruck,D1_3,2
5,P7,F3,CD2,C201,162,Truck,D06,19,2,123.5,Van,D2_4,4
4,P12,F1,CD2,C205,162,SemiTrailler,D01,26,2,178.4,CityDeliveryTruck,D2_5,6
2,P8,F2,CD3,C301,58,SemiTrailler,D01,34,4,60.4,MiniVan,D3_1,2
4,P14,F4,CD3,C301,58,SemiTrailler,D06,30,0,61.7,Van,D3_5,2
1,P7,F4,CD1,C102,36,SemiTrailler,D02,19,4,87.2,Van,D1_6,3
3,P10,F2,CD3,C304,58,SemiTrailler,D02,21,2,57.4,MiniVan,D3_3,2
3,P5,F3,CD3,C305,58,SemiTrailler,D05,22,4,30.9,MiniVan,D3_3,1
4,P10,F3,CD3,C304,58,Truck,D04,27,1,119.5,MiniVan,D3_7,4
1,P5,F4,CD3,C304,58,SemiTrailler,D01,12,3,185.3,MiniVan,D3_7,6
4,P11,F1,CD3,C305,58,SemiTrailler,D03,18,4,89.5,Van,D3_1,3
4,P14,F2,CD2,C205,162,SemiTrailler,D05,21,0,30.3,Van,D2_5,1
5,P1,F2,CD1,C104,36,SemiTrailler,D02,24,3,145.5,CityDeliveryTruck,D1_4,5
5,P14,F1,CD1,C105,36,SemiTrailler,D02,25,4,91.9,CityDeliveryTruck,D1_4,3
3,P9,F1,CD1,C105,36,SemiTrailler,D02,7,0,151,Van,D1_4,5
2,P5,F4,CD2,C203,162,SemiTrailler,D04,28,4,28.8,CityDeliveryTruck,D2_5,1
3,P8,F4,CD1,C105,36,SemiTrailler,D05,27,4,91,CityDeliveryTruck,D1_6,3
4,P1,F1,CD3,C305,58,SemiTrailler,D02,27,0,187.9,Van,D3_3,6
3,P9,F3,CD2,C201,162,Truck,D02,33,4,188.9,MiniVan,D2_2,6
1,P5,F2,CD1,C105,36,Truck,D01,35,3,150.4,MiniVan,D1_6,5
4,P2,F2,CD2,C205,162,Truck,D02,14,3,142.9,CityDeliveryTruck,D2_3,5
5,P8,F2,CD2,C201,162,SemiTrailler,D06,17,1,123.1,Van,D2_1,4
4,P13,F1,CD1,C102,36,SemiTrailler,D04,15,3,125.5,MiniVan,D1_1,4
4,P15,F3,CD2,C201,162,SemiTrailler,D03,28,2,61.9,Van,D2_2,2
3,P5,F1,CD1,C102,36,Truck,D05,32,2,179,Van,D1_7,6
3,P14,F2,CD3,C302,58,Truck,D04,19,1,176.1,Van,D3_3,6
4,P3,F3,CD1,C104,36,Truck,D04,21,4,94.1,MiniVan,D1_7,3
2,P4,F3,CD3,C302,58,SemiTrailler,D06,6,0,28.8,CityDeliveryTruck,D3_7,1
2,P15,F3,CD1,C103,36,SemiTrailler,D01,18,3,30,Van,D1_2,1
4,P12,F1,CD1,C101,36,SemiTrailler,D05,25,4,86.2,MiniVan,D1_4,3
2,P7,F2,CD2,C204,162,Truck,D01,20,2,59.5,CityDeliveryTruck,D2_2,2
5,P11,F4,CD1,C101,36,Truck,D05,37,3,60,Van,D1_6,2
5,P13,F2,CD1,C104,36,SemiTrailler,D06,20,1,188.5,CityDeliveryTruck,D1_2,6
5,P1,F1,CD3,C303,58,SemiTrailler,D05,33,1,186.6,Van,D3_7,6
1,P3,F3,CD3,C303,58,SemiTrailler,D06,33,3,89,CityDeliveryTruck,D3_6,3
5,P11,F1,CD1,C102,36,Truck,D03,21,2,155.8,Van,D1_3,5
3,P15,F3,CD2,C204,162,SemiTrailler,D06,33,1,121.3,CityDeliveryTruck,D2_6,4
2,P8,F4,CD1,C102,36,SemiTrailler,D05,13,2,29.5,Van,D1_4,1
2,P12,F1,CD1,C103,36,Truck,D06,17,1,122.4,Van,D1_2,4
1,P2,F2,CD2,C201,162,SemiTrailler,D01,26,0,29.4,MiniVan,D2_1,1
3,P11,F3,CD1,C101,36,SemiTrailler,D05,30,2,150.8,Van,D1_6,5
2,P3,F4,CD1,C103,36,SemiTrailler,D04,33,4,31.1,MiniVan,D1_3,1
1,P8,F3,CD3,C303,58,Truck,D01,13,4,59,Van,D3_6,2
4,P1,F1,CD1,C105,36,SemiTrailler,D06,25,2,154.8,Van,D1_4,5
3,P14,F2,CD1,C104,36,Truck,D04,9,3,118.4,Van,D1_2,4
5,P12,F2,CD1,C103,36,Truck,D05,25,4,30.2,Van,D1_1,1
3,P8,F4,CD3,C304,58,Truck,D04,6,2,125.9,Van,D3_2,4
5,P15,F3,CD3,C301,58,SemiTrailler,D06,7,0,86.4,Van,D3_5,3
4,P6,F3,CD2,C202,162,SemiTrailler,D03,5,0,123.3,CityDeliveryTruck,D2_5,4
3,P2,F1,CD2,C205,162,SemiTrailler,D03,11,2,31.3,CityDeliveryTruck,D2_7,1
2,P14,F2,CD3,C302,58,SemiTrailler,D04,9,0,30.2,MiniVan,D3_2,1
2,P13,F4,CD1,C105,36,SemiTrailler,D01,24,3,125.9,MiniVan,D1_1,4
4,P15,F3,CD2,C202,162,SemiTrailler,D04,35,2,89.6,Van,D2_3,3
2,P2,F3,CD3,C302,58,SemiTrailler,D01,22,0,146.6,CityDeliveryTruck,D3_5,5
3,P1,F1,CD3,C305,58,Truck,D03,12,3,117.1,Van,D3_5,4
5,P12,F3,CD2,C201,162,SemiTrailler,D01,12,3,183.7,CityDeliveryTruck,D2_2,6
1,P7,F2,CD1,C103,36,SemiTrailler,D02,15,4,146.4,MiniVan,D1_3,5
3,P12,F1,CD3,C304,58,Truck,D05,25,2,86.8,CityDeliveryTruck,D3_2,3
3,P8,F1,CD2,C201,162,SemiTrailler,D02,29,2,90.3,CityDeliveryTruck,D2_6,3
1,P8,F1,CD1,C102,36,Truck,D02,12,2,121.6,Van,D1_7,4
2,P9,F2,CD2,C203,162,SemiTrailler,D06,29,3,145.3,CityDeliveryTruck,D2_3,5
3,P7,F4,CD3,C305,58,SemiTrailler,D02,34,0,30.3,Van,D3_7,1
4,P10,F2,CD2,C205,162,SemiTrailler,D05,31,2,187.6,MiniVan,D2_3,6
2,P8,F3,CD2,C203,162,Truck,D01,15,3,88.3,MiniVan,D2_2,3
5,P5,F3,CD1,C102,36,SemiTrailler,D06,24,0,31,Van,D1_4,1
4,P1,F3,CD1,C103,36,SemiTrailler,D03,29,0,114.4,Van,D1_7,4
3,P6,F4,CD2,C201,162,Truck,D06,13,4,115.6,Van,D2_3,4
5,P9,F3,CD3,C304,58,SemiTrailler,D05,14,4,151.6,Van,D3_3,5
2,P5,F2,CD2,C201,162,Truck,D04,14,0,121.8,Van,D2_3,4
5,P14,F1,CD1,C105,36,Truck,D01,22,1,150,Van,D1_3,5
3,P3,F1,CD1,C104,36,SemiTrailler,D06,8,4,57.9,Van,D1_1,2
4,P11,F1,CD3,C303,58,SemiTrailler,D02,12,4,86.3,MiniVan,D3_2,3
1,P14,F4,CD2,C203,162,SemiTrailler,D04,34,3,120.8,CityDeliveryTruck,D2_6,4
1,P2,F3,CD1,C103,36,SemiTrailler,D02,15,1,90.3,Van,D1_2,3
3,P4,F4,CD3,C302,58,SemiTrailler,D04,36,0,93.1,Van,D3_1,3
3,P14,F3,CD2,C204,162,Truck,D05,35,2,125.1,CityDeliveryTruck,D2_2,4
3,P13,F3,CD3,C304,58,Truck,D01,16,0,121.6,CityDeliveryTruck,D3_1,4
3,P1,F2,CD1,C104,36,SemiTrailler,D02,28,2,147.3,MiniVan,D1_3,5
1,P7,F3,CD1,C104,36,SemiTrailler,D01,20,1,124,CityDeliveryTruck,D1_1,4
1,P7,F3,CD1,C105,36,SemiTrailler,D05,17,4,148.3,MiniVan,D1_3,5
2,P6,F3,CD3,C302,58,Truck,D04,24,4,155.4,Van,D3_2,5
3,P8,F1,CD3,C305,58,SemiTrailler,D03,25,0,188.1,Van,D3_2,6
3,P2,F4,CD2,C201,162,SemiTrailler,D03,25,4,90.5,MiniVan,D2_1,3
2,P12,F4,CD2,C203,162,SemiTrailler,D02,31,1,59.3,CityDeliveryTruck,D2_1,2
2,P11,F3,CD1,C101,36,Truck,D03,27,0,121.6,CityDeliveryTruck,D1_3,4
2,P9,F1,CD1,C102,36,SemiTrailler,D06,30,0,61.8,Van,D1_6,2
4,P6,F3,CD1,C102,36,SemiTrailler,D05,26,1,144.8,Van,D1_4,5
3,P7,F3,CD3,C303,58,SemiTrailler,D04,22,0,29.4,Van,D3_4,1
1,P6,F3,CD2,C202,162,SemiTrailler,D01,25,1,59.8,CityDeliveryTruck,D2_5,2
3,P6,F3,CD3,C304,58,Truck,D06,27,4,88.2,MiniVan,D3_2,3
4,P8,F3,CD2,C201,162,Truck,D02,13,0,176.6,Van,D2_1,6
3,P15,F2,CD3,C305,58,Truck,D06,22,2,30,MiniVan,D3_3,1
5,P8,F2,CD1,C102,36,Truck,D03,21,3,60.4,Van,D1_5,2
5,P10,F2,CD3,C303,58,SemiTrailler,D05,32,0,143.3,CityDeliveryTruck,D3_1,5
1,P15,F4,CD1,C102,36,SemiTrailler,D02,23,4,89.3,CityDeliveryTruck,D1_3,3
4,P8,F1,CD1,C102,36,Truck,D04,10,4,59.9,Van,D1_1,2
4,P15,F3,CD3,C303,58,SemiTrailler,D05,21,2,181.5,Van,D3_3,6
3,P5,F2,CD1,C104,36,SemiTrailler,D06,16,3,123,CityDeliveryTruck,D1_4,4
3,P13,F2,CD1,C104,36,SemiTrailler,D02,14,2,116.3,CityDeliveryTruck,D1_7,4
5,P5,F1,CD3,C304,58,SemiTrailler,D02,36,4,181.4,Van,D3_7,6
3,P14,F4,CD1,C101,36,SemiTrailler,D03,36,2,86.7,Van,D1_4,3
4,P12,F3,CD1,C101,36,SemiTrailler,D02,31,1,117.7,Van,D1_1,4
5,P8,F4,CD2,C203,162,Truck,D05,37,1,119.8,MiniVan,D2_3,4
4,P1,F4,CD2,C204,162,SemiTrailler,D04,33,0,92.7,Van,D2_5,3
2,P3,F3,CD1,C105,36,SemiTrailler,D02,9,3,119.9,CityDeliveryTruck,D1_3,4
2,P3,F4,CD1,C101,36,Truck,D03,30,1,93.8,Van,D1_1,3
3,P5,F2,CD2,C202,162,Truck,D04,11,2,184,Van,D2_7,6
1,P2,F1,CD3,C302,58,SemiTrailler,D05,33,3,29,Van,D3_7,1
2,P9,F1,CD2,C204,162,SemiTrailler,D04,17,3,184,Van,D2_2,6
